-1803,-8737,3158,7903,12461,2375
-1452,-8207,5761,11335,14683,2720
-1767,-7548,3904,8756,10677,3805
-940,-8113,4961,9195,10065,2002
593,-8533,5785,10763,10774,1409
-2713,-9755,3229,9895,11599,2037
-3289,-8640,4565,8952,13483,3331
-109,-7941,6247,9415,13181,2535
-901,-7901,3035,7196,11969,4137
-2207,-8340,2619,7511,11683,2353
953,-8068,2440,6775,9951,1495
-1242,-7993,3665,8352,12407,2550
-4761,-7932,2287,6319,11506,2997
-3733,-7901,1687,5513,11341,2835
-1545,-7925,3765,9057,14188,2419
-3145,-8065,253,6047,13069,2822
599,-7670,2893,4587,8829,3410
-168,-7264,2568,6642,12880,2219
-299,-7658,2155,8237,10023,1866
-3568,-8057,7564,11696,12351,2291
-3493,-7231,7300,14124,13651,2470
-5495,-9113,3497,9079,10487,2827
-3111,-10142,4303,8043,13129,2471
-2229,-9175,3853,7749,12471,3877
3662,-8936,2781,7415,11848,1832
3696,-7638,3776,8524,13103,1896
4187,-7336,3685,6952,6731,1883
-7703,-9189,1125,5136,11912,2306
-8817,-9123,2423,7727,14340,3175
-4347,-8838,1779,8206,13909,3231
-2535,-7271,5062,10573,17135,2868
-965,-8293,2533,9007,14514,2879
-2761,-7933,5475,10677,12792,2839
108,-7777,4629,9696,12335,1532
-364,-7734,2158,8911,13175,2490
-7194,-7369,3514,7945,12621,3053
-5067,-9234,4586,8237,12105,1736
-4993,-9003,5780,9317,13967,3442
547,-7921,5765,11262,15141,2242
1373,-8215,4431,9842,13583,2895
-332,-8248,4087,8705,13999,2822
-3420,-7450,3925,9078,14396,2721
-719,-7375,4941,9275,12702,2497
-2964,-8057,3491,7403,11262,3419
1219,-8233,2272,6943,11410,2979
2063,-8379,3691,8591,10295,2088
-2063,-7961,3267,7551,9974,2546
-4941,-8582,1858,4953,11627,2491
-2553,-8901,-911,2613,10919,2892
-210,-8522,4264,7575,11013,2828
-3167,-7753,6167,12091,15359,2949
-3160,-8845,6677,13051,14436,2951
-3913,-8534,4019,12008,16381,3197
-1055,-6895,5263,11801,15750,2978
388,-7515,3219,8189,11431,2545
-2477,-8057,3454,7743,10787,1451
-635,-8083,5199,8441,9613,1522
-3218,-8620,1822,5865,13253,2476
-2933,-8212,2530,7229,13304,2817
-2064,-8275,4271,8003,12459,2757
-1544,-8755,3038,8064,11476,2010
-3776,-8757,2167,7095,10011,1953
-91,-8499,2899,7383,12591,1550
-889,-8397,2814,7174,12219,1572
1441,-7194,6871,8201,10340,3517
-981,-8363,3786,8391,13578,3281
-2090,-8138,4819,9163,13429,3594
366,-8513,1834,6215,9406,3335
-2628,-7705,3315,7953,11751,3871
-4196,-8287,3475,9096,13823,3003
1182,-8002,1914,6804,8321,1623
-5953,-8193,2772,8898,13839,2071
-1287,-8573,3394,8481,13613,2535
-1265,-7669,3898,8450,14327,2430
-1289,-7529,4871,9209,14142,2027
111,-7871,1297,5197,11937,1537
-3413,-8283,2145,7255,12657,1547
-3641,-8205,3099,5847,5058,1440
-2989,-8508,2533,6900,8079,3299
-350,-7929,5884,11442,15678,2255
-1327,-8507,5390,11569,16375,3473
-3081,-8651,4821,10055,14995,3357
-1870,-8573,2087,6867,11575,3683
2678,-8351,2791,6781,10794,1457
