-590,-7505,1989,7841,16479,7172
-5581,-7849,934,5809,16823,3511
-6201,-7769,1303,5320,9791,-1853
-1957,-8177,3083,6259,10156,1256
-2388,-7412,5325,9374,13185,933
1981,-8682,3645,8191,9039,1041
-1673,-8551,7671,11695,14607,3191
-1513,-8423,3285,6287,11743,5461
-5211,-8433,2433,9233,10305,8221
-5057,-8452,3505,9298,10667,6023
-4808,-8242,1038,4546,2843,2877
-4388,-8421,1365,-2441,-2212,654
2995,-8799,4701,411,7657,-1327
279,-8073,3848,8165,19485,259
-3350,-7992,6099,14973,11767,1826
-9557,-10201,1471,11772,-9466,3516
-4966,-6231,2241,-2215,-7377,4767
8522,-3065,9391,1352,29075,6042
21071,-5401,12939,16725,32767,2776
13179,-9161,7300,26231,32767,-555
-8475,-9166,3487,23368,19750,-4505
-12833,-8479,1327,12615,9741,-1495
-7657,-7609,-1791,6499,9302,7605
183,-8958,1177,7349,16073,9620
9695,-11661,9751,7023,-3115,3223
-3247,-10176,6567,-1884,-9655,3795
1871,-5265,4699,3962,20011,5211
-514,-3356,3711,7195,28306,4437
-4745,-5890,833,8890,19133,989
-3295,-8607,295,2291,5062,-3670
-8473,-5725,1149,10763,-2241,-3117
-2330,-6635,6270,14549,5924,303
2354,-2873,5440,11771,22720,5083
5325,-9581,9403,17325,30238,6676
6,-11299,2311,12334,16383,3238
4579,-11782,3479,6683,12111,1866
