-1916,-7889,1259,4513,4654,8247
-251,-7999,3959,8152,5782,7296
8450,-8167,4518,8725,9621,1652
-5945,-8411,4593,9789,17605,-3411
-7283,-8085,2021,8197,19649,-3553
-5191,-7727,2110,7357,15631,-642
-1557,-7901,2229,6862,11482,4508
-183,-8255,3335,8274,12917,5752
-497,-7763,2809,8000,11422,6303
-2049,-8421,479,6025,10187,3296
-2145,-7890,1708,6554,11599,3170
-4655,-8105,3423,8397,14243,3233
-3751,-8691,2828,7283,12012,2289
-2541,-8610,2336,7629,10711,3363
-4406,-8210,412,5573,8501,3949
-2518,-7479,3517,6643,10378,2329
-6759,-10283,1253,6753,8829,2397
-6611,-9097,2911,6359,9714,3009
-143,-5657,4982,4752,3865,2133
4151,-5722,4537,-931,5525,1591
4753,-6463,8045,6913,20731,4643
631,-8894,5271,13418,24913,6172
-3865,-9961,527,16322,15693,2639
-4531,-6531,3240,15915,7541,706
-3468,-6415,8063,11291,-1167,1262
-3415,-9160,5544,4360,6136,3171
-1972,-10992,5161,10641,23971,3747
-1029,-11555,501,13701,24585,2305
-3766,-10361,-604,7931,18814,1151
6124,-5765,2139,4738,7034,2055
-8073,-7038,2455,5075,4288,3219
-6883,-8940,3407,5436,11186,4727
9356,-3529,7445,11188,20623,5505
5125,-4796,10736,13700,16916,4207
-1273,-3274,5807,10588,17289,2077
1985,-4653,1202,4139,11803,-2485
-5434,-9854,2653,7401,20005,307
-5725,-15958,428,9325,20705,2057
-2130,-9146,2367,10269,17523,6403
-5366,-7849,3040,9433,8711,3629
-1173,-8664,977,10291,3709,3685
1203,-3882,4308,14305,5627,3207
-2694,-7699,8179,9395,7304,989
1551,-8577,7923,9265,13403,1056
4803,-13936,3557,7773,11327,2547
-89,-13270,773,6470,13280,3398
-988,-8395,2366,6119,19047,1928
1405,-4830,4909,4091,13391,3607
