-2909,-7896,673,7049,7881,2035
1780,-7485,5683,13157,17168,3287
3752,-7191,3806,11418,15190,2209
-1149,-7237,-1806,880,4892,4840
546,-9091,2823,5621,9339,471
-12249,-8211,9186,10960,17806,-1572
2407,-7913,5844,5789,4725,3716
10583,-8872,11383,10442,9618,4384
-4179,-7733,3593,8182,15341,3811
-8775,-6785,1151,7912,18413,727
279,-7968,6623,13046,17115,435
9187,-7865,2805,8374,10281,3470
-11527,-7080,-965,4614,7419,4931
-7700,-7674,-3207,1373,6098,5875
-3931,-8739,8571,15311,22099,5125
-983,-7868,8895,12783,17458,3339
-176,-8307,4611,8672,11972,2599
-5309,-7720,1184,5442,11351,1661
227,-7059,1737,3795,9627,2269
3823,-8109,4095,8487,13445,871
1859,-7829,3446,7234,14461,-731
-5753,-7900,3344,8255,10546,6423
-3591,-7567,4600,10259,10625,6297
-3814,-8385,2515,8695,7291,2354
-2879,-8578,2017,7466,7737,-3330
1336,-8146,1834,6744,12083,-6056
-467,-7529,7222,9968,12834,1927
-3131,-8144,3578,5997,7626,10160
3976,-7245,4152,5453,3841,7808
4391,-7429,6505,10661,14039,2765
-1039,-8629,7686,14857,28959,183
-5037,-6881,5319,11728,26510,2092
-5881,-8143,5507,10850,19145,2039
-4883,-8420,2015,5999,8591,5419
1869,-8114,6417,8991,9483,1879
8206,-7746,2883,6451,5427,-1416
3452,-7317,-1291,3352,5477,-484
-8783,-8112,4977,9070,12180,3750
-11407,-7753,6891,10663,11849,5452
311,-7201,3485,8352,13357,5968
2492,-8828,8243,13398,18035,6385
-5084,-8186,2789,6477,10135,2103
-6809,-7871,-105,2933,4309,-411
-433,-7340,-5263,-864,3112,-517
1817,-7685,4057,7609,9668,2001
4821,-8042,6901,9971,9389,3143
2119,-9401,10449,14393,16584,5621
4204,-7609,5613,8986,15168,7187
-7314,-7437,4490,11516,20830,6553
-14344,-7115,4340,10196,17284,-153
4251,-7677,1905,5990,12639,-7527
3565,-7857,2973,7281,15231,-6697
6285,-7169,771,6106,15773,4873
-2207,-7289,-441,4117,11187,6137
-3365,-7961,8495,13322,17548,4469
-3621,-8432,7376,11669,14546,6711
1579,-7737,1932,6469,7548,8232
7227,-6984,647,5757,8298,4849
-5235,-8222,5847,10155,12176,2759
-6823,-8698,5502,9142,10057,528
