-2545,-8011,3633,4160,10640,1985
-4372,-8335,5547,10457,14375,2332
-515,-8017,4244,11130,11526,1663
-2327,-9713,2983,11735,12935,2947
55,-7865,2311,10647,12950,4247
-863,-7652,6350,6227,14185,3257
-3857,-7409,4743,7107,13329,2862
-1913,-6980,6465,8571,13415,2148
-509,-5349,6554,10491,12250,2505
97,-6240,4266,9391,11057,1613
-838,-7390,3826,11327,13333,3695
-806,-10853,3424,10208,13501,3656
-3826,-11635,-167,1165,9736,2877
-4363,-10384,-2114,-3257,6647,1658
-2367,-8461,4055,2793,4522,2730
-2609,-7195,3184,8363,5524,2447
-3001,-7867,5881,10372,13847,3183
-1052,-6100,3249,11529,14197,2832
1417,-4236,2627,11149,19827,2840
2629,-5973,6621,13033,20439,2463
-3585,-9303,4208,15932,18051,5169
-2853,-11401,5269,13655,16829,4035
-2802,-9661,5469,10511,14151,2664
2054,-8900,6554,10927,12914,-757
-5143,-7330,7077,7749,11342,567
-5238,-1493,2896,2397,10015,123
-4850,-5969,-4142,2571,8971,6743
-667,-7210,-1425,1875,7937,5354
-2320,-11474,-1803,3284,8280,2695
309,-13058,-293,4103,8919,-632
-4379,-13045,118,6785,11251,619
-613,-7995,8903,8788,11023,8779
5453,-4978,11533,14811,18865,9249
-9264,-4929,6740,17319,24107,2090
-10383,-9832,828,13913,18509,-4921
-8510,-15867,1137,8567,12418,-4066
-451,-10032,2943,7202,10966,1670
-1915,-6089,2620,4938,10068,10277
-2853,-7448,1963,4926,10635,10314
-6969,-9562,1121,10129,14672,6977
-4220,-8164,-2751,8331,13367,5681
-4363,-8433,201,7079,11977,5061
-2347,-7939,2659,4898,7101,-577
-1290,-7181,2726,8207,6986,-3913
-6003,-7154,11335,12052,12573,-8375
7203,-7351,8835,9717,13407,-8661
8606,-7786,6759,11180,12046,-1709
-201,-8701,1962,7849,11435,10433
-9465,-7497,-1333,4747,13354,11665
-9006,-7687,1299,6867,18592,11751
-8959,-8389,-857,7415,17902,5127
-7489,-7857,3515,6675,14399,3527
847,-7571,3282,8445,14375,4357
-2099,-7400,2761,8653,11627,2777
-321,-7147,1679,3671,5476,2775
2272,-8635,5345,9917,11919,1121
-5078,-9231,3861,8867,7671,1749
4135,-7511,-1420,5704,6324,4088
3167,-7356,896,4711,8947,4352
175,-8240,4433,4974,7088,-1137
-7773,-9287,2287,8822,16124,-841
-9625,-7731,4833,8413,20395,-1647
-5901,-7836,5742,11374,20859,7483
-3030,-8174,6292,11291,15457,9437
6445,-7968,3556,7175,6327,1698
-637,-8383,3075,7971,8171,-4592
6441,-7959,1255,7767,14444,-459
923,-7264,3823,9761,15246,5476
-5465,-7365,4268,9355,16079,8390
-6081,-7727,829,7426,10009,6749
-7061,-7869,3572,11927,14828,4955
-4980,-8697,-3439,4997,5867,171
-12102,-8616,2213,2273,5089,2873
-4877,-7849,3711,3939,10302,1285
-104,-7557,6113,6609,11165,89
15833,-7763,4359,7115,8701,401
-10556,-7628,7353,10930,12379,3535
1527,-7268,3035,5215,6673,4998
7554,-8429,1973,4361,4781,4670
11996,-9148,3501,5605,14071,1568
-14741,-8461,-849,8011,17248,2529
-4120,-7503,2679,10147,15639,2001
-1011,-7074,5143,12616,19755,1727
-8167,-6784,6201,15017,22608,2935
-3562,-8059,4857,10649,14295,-560
-2889,-7077,4737,8588,12049,2598
7145,-8047,4543,7785,694,4832
433,-9348,4932,6951,425,4688
-6102,-8027,3268,9540,18291,3896
-3233,-7979,4224,9253,22426,1991
-7259,-7886,317,3441,13114,4936
13052,-7449,2887,6435,12805,5074
2191,-8107,3677,6391,6407,2005
-11589,-7673,2637,8944,11559,311
-10161,-7888,2334,9661,15048,-1054
293,-8219,2541,7149,13929,1591
658,-8815,3047,5813,10443,5723
4437,-8137,1091,3196,4827,3051
-4579,-7841,-556,1930,-3378,3802
17999,-6942,5065,9436,5049,7437
-13106,-7815,11447,18886,22686,2791
-9138,-8629,6802,14130,24677,940
-5551,-7442,2627,8367,9923,-2062
-5444,-9017,2652,7012,1703,-42
2612,-8891,-614,5354,6991,3785
11754,-7244,11,4725,15829,3445
-3186,-6991,-1959,-3086,15862,5975
-3737,-7823,-686,-737,15595,5468
-23091,-8060,5854,13177,19486,5552
-6857,-8635,15874,29334,30881,2165
1951,-9439,8605,18238,18493,1448
-3336,-7853,6645,11055,11622,997
10470,-7374,5315,8673,11839,3065
1155,-7653,1783,5555,8489,3216
-6337,-7704,-1769,1038,-1033,3565
-3463,-7199,1181,5199,863,2353
1377,-8916,4100,9251,6222,-1333
-6420,-7929,3411,4381,5090,3161
215,-8178,5191,10909,21961,2901
2763,-7509,578,7233,23505,2189
-3703,-7286,-1148,4212,15953,5087
-2467,-7304,7157,10932,15020,6540
6215,-7005,6792,12072,16021,5928
-9178,-8942,3939,8503,4757,4108
-13880,-8311,2599,8009,8750,-1348
-1146,-8201,2358,8333,15423,-489
1070,-7905,3897,7346,16497,7394
-511,-8131,4249,6119,8358,5375
-1486,-7832,5265,7750,4255,-2067
4989,-7413,4265,8502,7210,-9017
2818,-6961,2981,6599,4166,1183
7588,-8840,-426,4740,10273,8504
-1426,-8505,-563,5413,21688,4845
-10933,-7103,1613,8636,23187,7767
-5769,-7845,4727,10511,7414,5038
-5434,-8117,1963,8254,6565,1438
-5812,-7819,5381,10505,20463,5199
-6071,-7561,8456,13522,23632,8261
