-4201,-7817,4279,8588,13525,1443
-2814,-7643,3677,7588,13216,-2556
-1682,-7980,4711,8863,13833,633
-4980,-8471,4260,7645,11507,4062
-4751,-8025,2431,4827,10087,3449
-2324,-8089,2867,6466,11193,1934
-1035,-8052,2657,5977,9703,2987
2507,-8003,5699,9180,10707,3480
2113,-7646,4263,9533,10758,3280
-149,-7629,2829,9004,11669,3289
-443,-7977,2805,8858,12473,3849
-3105,-8078,2793,7587,13024,3188
-3001,-8150,5451,9466,15040,1022
-1574,-7919,4491,8326,10750,939
3839,-7653,3304,6162,9225,752
2824,-7721,6503,10646,13822,3243
-583,-7550,7137,11726,16441,3191
-95,-8121,2251,6098,10101,3245
-896,-7698,5078,8295,11738,2454
-1823,-7505,3330,6579,11586,2572
-3063,-7863,3052,6348,11687,2457
-1353,-7750,2597,7909,10407,4368
-1680,-7743,2344,8484,11527,2837
-1113,-7519,4248,11026,13537,2108
-1500,-7906,4559,10946,14323,2239
-1307,-7553,3364,7825,10941,2899
-561,-7509,6336,10661,13446,3148
3982,-7467,4257,8158,10552,2343
-2010,-7962,3166,7971,12611,2953
-3883,-8133,4371,7929,13840,3279
-881,-7836,4707,7748,11639,1849
-347,-7578,2559,7329,12258,2301
-2426,-7659,1581,7513,13015,3425
-4089,-7691,3624,8567,13438,4467
-817,-7749,4557,9190,13959,2820
-727,-7193,-14,3044,8495,3828
-2158,-7413,5963,9371,13720,2819
-4265,-7183,3005,5959,9819,1928
-2410,-7767,3375,7123,11216,2999
-1662,-7667,5866,9592,14996,2087
-1868,-7261,2405,5231,9185,2673
-906,-6818,2795,5295,8389,2113
-2695,-8761,4309,9971,13189,2788
-779,-8943,4310,11724,14962,1707
-1586,-7797,3424,11267,12456,2751
-497,-7799,5377,13702,15863,1928
-459,-8033,3772,9397,14391,3205
-1597,-7550,3498,7293,12352,4050
-4398,-7429,3095,8803,12685,3265
-1453,-7297,2074,8081,12127,2620
-89,-9301,7365,12851,16125,2762
-1399,-8265,4694,9251,13108,3183
-1837,-6743,3492,6363,9049,2840
-233,-7472,2648,4732,7150,2715
-1211,-7461,1839,1232,8217,2588
-641,-5643,2768,-409,7433,2747
2276,-5257,1728,1184,2830,2025
-989,-6331,1097,5691,3581,3140
-8104,-11952,3909,12242,15447,3441
-3231,-10341,6061,10981,19740,2615
-4754,-8218,1771,15345,24313,2081
-5169,-9987,3187,16843,25953,1773
-295,-7753,4655,9510,16492,2762
1913,-7567,3834,2951,10579,2293
1860,-6254,8089,6326,5094,2607
-810,-9696,5469,14125,8278,3706
-3931,-8211,598,12575,8543,3509
-3422,-8084,1594,7974,10168,3853
-3575,-6665,1753,5719,14455,4491
-1855,-5659,3765,7451,15129,1943
-1314,-4481,7087,14908,18471,429
-3655,-8440,6149,8807,15375,194
-3294,-6506,1945,3400,14641,1621
-3901,-5971,-1997,227,10358,3178
-3092,-4340,1337,-2178,6715,4319
-2433,-3749,-1576,3823,4860,5304
-665,-13714,2377,12159,10824,4119
-2949,-21051,7229,15877,15105,2212
-1939,-14178,9526,19270,16333,1041
-6073,-9385,5630,15304,18925,3477
-1383,-6843,4853,10391,14902,5093
-2709,-7817,2655,6002,10413,3199
-6065,-7273,-1908,1915,9010,2967
-2004,-6911,6136,7914,14775,607
-3130,-7664,3167,7223,13588,3497
-12557,-7409,5269,10975,16621,4372
-6181,-6506,-649,6270,7225,4680
-1141,-8914,-2108,6066,776,441
-3667,-9988,-2025,5809,8816,-3652
-7953,-8579,-4329,1543,11890,-4182
-9665,-7585,3197,8323,20729,3341
2109,-8137,2209,7834,20321,9479
