-1701,-9338,3552,8995,9639,2650
-1001,-8329,4147,9227,13171,2503
-1004,-7763,4448,7130,14262,2627
-2373,-7951,3751,8304,13271,2725
-2741,-8067,4647,10624,12179,2179
-1321,-7380,4691,11085,11484,2481
519,-7607,3430,8888,6763,2903
-1821,-8123,2533,6927,10985,2550
-1758,-7229,4748,9590,15777,2722
-2843,-7830,4199,8765,13225,2531
-2813,-8449,1981,5973,8341,2476
-1609,-9247,4353,9983,16613,3139
-2367,-9288,2747,8157,14369,2387
-1593,-8435,3362,7359,10344,2929
-1048,-7231,3921,6336,6514,2615
-123,-6290,2780,6157,5812,2344
-1181,-6513,4103,8465,14514,2711
-3341,-9031,2781,8588,23191,3039
-3832,-8456,2693,7729,15072,2653
-5477,-9348,4380,9696,11767,3335
-1932,-8729,3678,8705,7118,2613
-1931,-8740,5294,11889,13992,2504
-2241,-8281,3353,7624,12874,3134
306,-6190,4268,8363,14823,2448
-2844,-8005,2403,6911,11217,2377
-539,-8249,2854,7027,10899,2779
-2771,-8569,4268,9321,13062,2917
-1483,-8191,2919,8943,15165,2284
-436,-8327,231,4651,9098,2917
-85,-8094,1280,5095,4421,2413
-3057,-8047,4268,9106,11978,3189
-1085,-7400,6801,10882,16140,2366
-1987,-7958,3896,7483,8559,2429
1501,-7687,5239,7459,5383,2616
-2383,-7630,3377,7167,15022,2841
-1747,-7712,4801,10023,20502,3021
-5102,-8525,4638,11130,17985,2098
-6205,-8986,3,7150,11475,2517
-2282,-8269,1301,6229,8724,2223
-2697,-8711,4092,8697,8740,2999
-1575,-8615,3651,8298,14339,2956
164,-8576,2411,7379,13712,2921
-1201,-8161,3390,8151,16791,2580
-2510,-8119,2475,7607,13575,2503
-3512,-8197,2477,7825,10634,3646
-2895,-8309,1838,6987,10319,2707
-2203,-6709,4146,8264,10569,2545
-841,-6730,6647,10456,11522,2592
-3301,-7663,1833,7070,11200,2071
-1233,-9237,3599,8187,12307,2870
-3717,-8177,2918,7722,8449,2901
-2621,-8423,3291,7053,6617,2573
-1336,-8292,4358,8997,12339,2135
-319,-7785,3690,8786,17689,2418
47,-8213,2517,8215,14283,2485
-2857,-8465,2229,7907,10804,2548
-3139,-9073,3596,7931,13574,2535
-412,-9447,3855,8637,15399,2751
-4321,-7702,2263,8047,17976,2611
-1865,-7366,4613,8583,13020,2726
-2804,-7775,3555,8115,9929,1982
-2152,-8345,2802,6467,7316,2126
-1171,-7647,1740,5651,2461,2039
-1645,-8313,4815,9209,12194,1843
-1721,-7799,4806,9823,19303,2061
-1189,-7215,3376,8994,16550,2904
535,-8566,2834,7507,9372,2593
2440,-8635,4045,8547,2837,1937
-2948,-6640,5015,10414,13594,2369
-4717,-7536,2021,6894,17340,2435
-4715,-8248,223,5261,13695,2346
-2521,-8969,2275,6972,13563,2635
-241,-9349,2974,8237,13314,2663
374,-8069,3029,7853,8730,2615
-1163,-7652,3123,7810,9485,2846
-2297,-7727,4469,8791,13231,3165
-3529,-7617,3712,7944,13727,2420
-1396,-7529,3606,7861,12409,3143
-1201,-7513,4929,7408,12103,2471
-2606,-8713,3189,7691,11401,3022
-3227,-8879,2749,8545,13101,1671
-2083,-8697,2605,8321,12490,2319
-2793,-8815,4039,9076,11466,2477
-2417,-8387,4887,10121,13601,3635
-1909,-7580,4544,8303,9335,3133
-1107,-7317,3828,8583,10879,3131
-2851,-8089,3101,8441,16468,3242
-2681,-8199,3332,8307,16186,3153
-2385,-7992,2874,7961,13221,3257
-1585,-7268,2943,7018,9867,2845
-1076,-7851,3227,7815,10265,2074
-1502,-8863,4881,9231,14504,1747
-1941,-8847,4362,9064,15273,1050
-2571,-7867,2524,7142,9775,3403
-1479,-6995,3407,7568,9549,4184
-1179,-7543,2473,7139,11599,4008
-881,-8801,3282,7777,12717,741
-1127,-8354,3933,8406,10863,1943
-4363,-8891,4479,8059,7557,2545
-3993,-8769,2918,8019,15359,1348
-1957,-7399,1869,7404,17731,3129
-1300,-7638,3167,8454,14657,352
-1961,-7511,2446,6909,5512,3856
-1619,-7097,3183,8578,9551,4109
-3505,-7628,2313,8540,15420,1283
-213,-8076,3371,7964,16131,4616
-2707,-9157,3351,7195,14564,5724
-2939,-9487,4241,8353,11895,4642
-1659,-8418,4493,8960,11719,3479
-1564,-8247,3561,8451,11183,1186
-2263,-8401,3081,7457,10079,-2631
-1315,-8050,3608,7960,10905,3566
-1502,-8318,2957,7344,10575,4283
-1846,-7719,3616,7459,9132,1115
-1843,-8125,3126,7639,8928,1715
-1148,-8241,2149,7793,12791,5589
-3377,-7982,3183,8965,15187,4834
-2718,-8423,3827,8779,16579,3327
-3462,-8421,3995,8472,15383,2411
-2875,-6908,3598,8028,12383,1770
