-7321,-7403,3977,8767,17823,64
-5145,-7579,5815,10200,18061,3026
1095,-7622,5225,9633,13333,6185
-1007,-7911,5533,10188,14787,4252
-5194,-8313,2701,7687,14134,4811
-1174,-7829,422,7371,13003,4151
259,-8181,2878,9355,15046,6838
-4250,-8301,5412,8445,11219,2721
-2847,-7979,3879,6860,7868,-4138
-5222,-8281,3183,6459,10004,-5307
407,-7843,1031,5206,8192,101
901,-7960,1817,6107,8711,2579
66,-8733,2703,7024,11205,4488
-373,-7731,4775,10679,14319,5333
-2538,-8083,3591,10109,13887,5451
-771,-7817,2861,7646,12307,3797
-3074,-8018,3827,10701,14339,4247
-4505,-8377,5931,11109,13163,1165
-2905,-5969,4280,10095,11117,2734
1299,-9530,2727,4627,6498,3112
-1369,-11209,2528,4481,7420,4855
-672,-6889,7163,9629,14425,4592
1709,-6547,6208,9854,10006,3066
1066,-7523,4105,8151,6857,-205
-5097,-6899,-566,4839,10455,-741
-8849,-10167,6673,8211,16421,2519
2384,-7918,5587,8011,17479,2683
4638,-6303,4740,10521,16666,2555
6845,-4457,-1304,9660,13975,2553
-216,-2919,4983,11737,13015,4046
1719,-9928,9303,8725,5577,3235
1995,-10697,4863,2691,7929,3217
-3032,-5274,6725,6769,19903,3413
-2199,-7189,1407,9189,19147,3299
-2697,-14702,4786,12123,18536,2881
-7040,-12271,3471,14615,15399,2988
-3021,-7687,2042,9188,10389,688
-1715,-3892,4584,6388,6439,-1209
-3100,-4152,8103,7190,10909,1171
-3599,-7641,5455,5824,10994,3983
-1929,-8368,776,4667,11923,10677
2615,-13746,-39,9023,12695,8349
-9033,-14670,-782,13855,17647,-93
-3001,-7775,-993,11030,13521,-9048
443,-4909,-1241,4363,7851,-8609
6429,-5068,14143,3666,5813,3417
1105,-7642,6854,7226,10517,16380
1847,-5063,2548,4304,10663,11100
2381,-2248,5857,5463,7250,2169
2893,-2487,6921,6034,10779,-5952
2076,-1371,2549,4899,10404,-654
2005,-7874,-1089,5018,12232,6594
-4713,-12289,5037,9114,14132,6917
-9820,-11292,1359,9292,16990,2287
-6759,-10969,4735,8846,15653,328
-3514,-11033,6348,11483,16859,483
-6501,-9763,6371,15222,16123,4253
-2119,-6054,5494,9339,8658,6835
21,-6795,8439,10525,12227,5543
273,-7710,9607,13180,15795,5820
-874,-8771,677,8586,15440,1473
229,-8437,-1820,7879,11543,-2029
-1175,-9321,2483,5053,8038,-4247
-1111,-7059,3529,2499,7748,-2993
1075,-6537,1127,-1175,4887,3394
3500,-7033,3097,5131,3682,11423
