-525,-9032,3543,7761,8893,2527
1670,-8142,4086,8904,10887,3697
41,-7161,4177,9495,12705,3143
-3647,-7154,4017,9075,13337,1711
-2401,-7754,5053,9610,12320,2355
-2797,-8711,2364,7581,10697,2553
-2249,-8359,3135,7506,10969,3093
-483,-8041,2853,5711,11774,2394
-1594,-8205,3028,6403,12901,3295
-742,-8051,3535,6984,10793,2591
121,-7780,5227,11796,12487,3255
145,-8113,5423,11053,13272,2406
-323,-8168,2801,6489,12980,2421
-1881,-7961,2789,5175,10595,2517
-3814,-7851,3687,7683,14928,2041
-1766,-8212,5001,8643,10844,2271
-2197,-8500,316,4513,7917,3333
-5352,-8077,841,7438,10303,5001
-6089,-7545,3607,10338,14146,2493
684,-7278,3404,7549,12007,1360
5239,-7353,6361,9829,15887,2160
-7125,-7834,8813,13815,15495,849
-903,-8407,3275,7469,6257,2767
1038,-9530,2057,6293,9779,4246
-4569,-7359,3271,6939,12391,3684
-9861,-7603,5313,10220,18150,588
-463,-7765,3959,9687,10221,1417
3426,-7619,4600,10399,10341,1978
-1137,-7825,4282,7014,11016,1729
8987,-8491,1807,3226,4799,4175
-1735,-8423,1266,6494,14467,2784
-10813,-9161,3919,10935,20706,2999
-13450,-8783,4679,9333,15919,757
-570,-8369,2128,5463,9978,4579
-1406,-7624,3684,9724,10471,2623
-2463,-6940,4160,11003,14337,1235
2977,-8130,2770,9160,11224,3208
-14869,-9912,1591,8223,15321,1327
-5449,-9259,755,6681,11803,3610
-11337,-8735,1631,7553,13356,1861
-9872,-8183,3261,8199,16604,1410
-1257,-8873,2419,7352,11891,3009
-695,-8793,2411,6805,11039,3471
-1769,-8451,2640,8127,13271,2860
-4121,-8157,3174,8427,14373,1808
741,-7601,473,4192,9035,2221
-347,-7960,3871,8715,16151,2119
-5530,-8263,5343,10705,16432,2472
2411,-8410,5123,10007,12683,4031
-7454,-8727,3270,9069,12791,2088
-6309,-8340,4738,10004,14955,3050
-2565,-8548,3333,8530,13482,2650
-1357,-7921,4358,9447,14733,2522
-5097,-8233,2898,7939,11902,2215
-4237,-9269,5274,9816,14889,2112
-4731,-8063,4998,9420,14137,3359
-1737,-7175,3813,8669,12810,2361
2041,-8251,2953,6861,10210,2329
3209,-8171,1978,6510,9691,1208
-1921,-8049,3820,8743,12633,3231
-1924,-8081,3165,7969,12339,2557
-487,-6721,3797,8327,12233,2060
2695,-7005,4198,8165,11283,3353
-1803,-8163,3734,8262,12002,3079
-4053,-8151,3870,8687,14087,2857
-4401,-8987,3287,8314,12452,2202
-1375,-7831,3055,8053,12105,3572
-544,-8341,3476,8543,12583,3205
-5626,-9340,2695,6917,10865,3499
-2799,-7920,4239,8293,12615,2436
2671,-7553,3917,8156,13059,3324
101,-7942,4262,8645,11961,1718
-1535,-8289,3479,8083,11469,3669
-2324,-8028,3007,7601,11957,2435
-2941,-7528,3575,7998,12296,3407
-2063,-7797,2631,7283,11647,1625
-1658,-9025,2242,6899,10243,1568
-2953,-8184,3387,7828,12076,1141
-2588,-7353,2884,7544,12315,2065
-708,-6945,3449,7923,11435,3725
-7522,-7619,1313,6342,11891,2550
-2753,-7535,4929,9118,14362,1735
1529,-8380,5071,8307,12256,2743
-1247,-9029,2455,6994,10775,4020
