-2887,-7791,6501,12541,15920,2023
-1800,-7349,2894,6844,10196,1127
-1649,-7388,1247,6095,13622,2227
1139,-7934,5079,8884,17467,3980
-1735,-7543,4417,6987,11959,4568
-3885,-7973,2003,5423,8236,1327
2459,-7645,2799,6921,6810,3043
-5569,-8157,773,1773,8078,2973
-2311,-7906,803,4987,12019,1963
-1755,-8079,1519,7915,16219,2873
-4117,-8101,2384,7444,12397,3604
-8637,-8193,4069,8863,13475,2648
3625,-7667,6005,11228,14391,2549
-1608,-8160,6425,13073,16175,4583
1183,-7810,6293,13519,15753,3332
-3143,-7514,5949,11265,14591,1829
-1058,-7545,3746,8611,9899,1224
123,-8175,376,3959,-1609,1527
-5568,-8331,631,3387,2953,2969
-2029,-8728,4383,8462,12937,2275
-607,-7809,4607,11111,22221,3693
48,-6597,2974,8407,18343,5084
5694,-7168,4333,8136,16202,2521
-2603,-7989,5216,8695,14623,3768
-6345,-8609,4023,7743,10899,-349
-1831,-7816,2687,5420,8153,683
4057,-7111,1210,4078,6639,5328
-789,-7755,3913,7488,12364,3651
-1429,-8017,3960,8827,13489,3311
-1386,-7633,4401,9701,10683,1599
2931,-7440,7858,12705,13230,2770
1665,-8313,6197,9943,11245,1921
-824,-8030,3213,6039,5757,2967
-4441,-7958,1881,6497,6871,-915
3764,-7725,8344,13360,19182,2304
-7985,-8030,5317,11687,25400,2469
-9504,-8453,2789,8639,14555,2621
-1285,-8984,3115,5169,2337,3063
3774,-6872,3703,7199,5211,3985
1369,-6826,3040,7317,13543,3479
2109,-6827,1999,8571,18968,2071
4235,-8203,3916,8239,15427,1683
-3735,-8682,2674,6280,10760,1418
-684,-8089,4285,9488,14599,2886
-4319,-8142,6904,12645,15950,3265
-6286,-8273,4147,8304,10542,2789
-6505,-8987,5631,10923,14644,4168
-4996,-8130,2446,7467,12491,4641
-1818,-7322,1911,3798,6103,3509
267,-7531,5019,9238,10460,1513
5075,-8303,4595,9381,10381,-2769
-3,-7689,4110,9015,13611,3403
-5645,-7678,1871,4709,9898,6055
5427,-8590,5701,9125,14841,6495
-5156,-8276,5373,10712,19794,3159
-7097,-8193,3125,8443,13551,2428
-586,-8031,3075,8794,11859,616
4535,-8245,497,5536,4687,427
-4289,-7798,4023,7869,4205,1136
-469,-8347,3743,7861,2959,-1975
-2773,-8185,2089,6491,11946,-515
-2690,-7523,2919,7653,21157,7260
-4749,-8119,4747,10468,24595,8867
-6620,-8614,3200,9719,19805,6376
-3514,-8187,407,4444,9566,3653
-1413,-8241,4664,7756,9175,2211
