-4099,-7913,823,4131,9207,4112
-2825,-8073,1485,2925,7783,3369
789,-6937,4083,7888,11586,2173
4363,-6773,5695,8724,10940,2131
-571,-7301,4287,9159,10673,3112
45,-8127,1338,8212,10788,3333
-630,-7228,-112,3458,8675,2009
-1598,-6649,3509,7319,13625,2287
-1321,-7968,4463,9673,13980,2813
-5783,-9156,3037,11594,14295,3196
-3506,-9493,3505,13364,15557,2215
-1978,-9117,5765,11391,14689,1967
-591,-8659,8715,9521,10733,2290
-1912,-7599,3599,6263,9199,2715
-2151,-7488,-2457,2906,8663,3101
-210,-7292,2299,6985,13545,1846
1751,-6691,6020,9750,15881,689
-2599,-7091,5367,9736,15455,2005
-2873,-6344,4791,8657,12949,1455
-4442,-8138,2287,6603,11600,3157
-2521,-6844,3847,7550,11345,3383
2582,-8343,3307,7125,10045,1642
1883,-10003,2722,5163,9183,1744
-2459,-9751,1168,1935,4234,4321
-2667,-6575,676,-3668,-2672,3481
-5169,-5069,3595,1411,7665,2411
-3460,-6419,2123,4955,14137,2996
-885,-9203,704,19221,25901,2900
-91,-9621,-220,19016,24072,3691
-2489,-10057,8068,14913,14668,2721
-1153,-8893,8156,7510,4779,840
-993,-7156,5866,9364,12796,1837
1059,-9128,8321,10875,19591,2819
-3274,-9845,4068,9829,17591,3130
-3011,-4075,4367,7285,16540,3365
-1352,-3357,1456,3815,9157,2206
231,-4379,6604,9895,12304,3419
-2109,-8889,3705,14703,16341,3817
-4455,-12908,5700,13439,15423,2316
-3553,-11225,-3883,3697,4707,2457
-1227,-9715,-1016,6259,6889,2259
3635,-11175,4466,5239,11111,2111
-266,-6623,2106,-530,11842,3161
-6735,-7401,-2839,2517,12016,1654
-4047,-7918,7728,12157,15465,2162
38,-8318,9251,17583,15266,3099
2691,-9457,8524,17783,15979,4223
-4589,-8417,4635,9319,13022,2630
-7012,-5861,4118,9020,14053,3152
-435,-6745,3194,8733,10977,712
-2131,-7921,-1136,599,7409,1790
-7633,-7693,-649,944,12507,2644
-3276,-10214,2781,3673,10943,3189
-1699,-10535,3581,5857,12223,2805
-2553,-7704,4152,11525,18166,3246
-2291,-6321,684,12874,14230,3559
-3089,-6825,1287,9177,12562,2887
-3450,-9493,2088,7657,9157,2634
-5616,-9136,1256,8680,9460,3051
-2318,-8681,3169,6989,12953,2559
-5594,-6617,4517,6761,13631,2861
1859,-6415,1820,8717,14501,3090
-2569,-8293,4808,7762,12261,4751
-3654,-8704,4141,6844,12101,3829
-5997,-8420,1587,5026,6541,1875
-5762,-9370,4127,10729,13317,101
-3801,-9467,4828,9941,12211,816
-1581,-7365,2488,4846,9949,2751
-2637,-6629,659,6070,11124,4309
-2619,-8184,2957,9708,14279,5742
-4595,-8279,1847,8932,17843,3935
-1705,-6602,339,7221,15976,3560
-3357,-5921,1713,8935,13279,650
-2135,-5974,1842,7244,10919,-724
212,-10489,4922,8903,10871,-1219
-451,-10513,5521,8670,10979,2926
453,-9145,1410,4165,9041,5957
-1617,-7665,3745,6653,14153,5799
-4995,-7386,6381,10123,15802,3247
-3381,-7193,7798,11687,15901,2677
-336,-7470,6025,10417,12726,2221
-3808,-7038,3378,7277,9699,2438
-4393,-6191,1111,7136,8624,3117
-2533,-5419,-985,6441,9215,3458
-1259,-9460,-661,4583,9978,2564
1824,-10301,3853,6263,11284,2617
2766,-8937,3719,7023,11843,1625
941,-8995,6437,9537,14217,1348
-2456,-6887,5549,12705,18219,1704
-2478,-7456,5567,10847,14951,3798
-4201,-8270,2896,7408,11447,4451
-4407,-7789,3432,8481,10763,3763
-3593,-6593,2639,6693,9198,2347
-1891,-7747,4704,8071,11926,941
-2411,-8179,2863,5501,9875,1601
-3673,-7889,4303,7247,12833,2101
-947,-7623,2688,6730,11881,2601
-813,-8199,3540,9065,14775,3561
291,-7902,-288,6379,11261,3891
-3761,-7059,2503,8051,8781,2870
-1782,-7412,3621,5311,2302,2779
-2021,-8085,5975,5200,8421,3355
-1768,-8002,6107,5841,13673,1253
-809,-6837,3819,7066,16478,2581
-2491,-5646,1847,9501,10835,4235
-2298,-8553,-824,6001,6824,3493
473,-8831,-14,6543,14756,2533
4032,-8639,3588,12194,21234,2020
1601,-9309,7356,14342,23271,3120
-2235,-2514,8726,14755,19510,3045
-2110,-8889,4233,10482,13368,2333
-2822,-12644,2505,7213,8715,2883
388,-11291,1759,4228,4893,1939
-194,-9153,2063,1469,6679,2521
-1070,-6705,1206,4691,10755,3389
119,-7821,4111,6705,12514,3401
2081,-6849,5776,8245,12365,3114
-2542,-3568,3922,7393,9643,3867
-2521,-7909,106,5201,8001,2184
-4490,-10638,1902,7640,9389,1825
-4227,-9099,746,7412,11540,2205
-3545,-8937,3820,9012,14244,2791
407,-6337,3470,8949,14843,2784
-405,-4809,4347,11984,12771,2356
-1428,-8216,5656,9760,12079,2023
-1363,-8602,2081,8039,12174,1673
