116,-8068,4530,9930,16248,3852
-1904,-7911,3260,8279,15837,3584
-2634,-7927,3549,8597,12008,1731
-3195,-8208,3901,9307,11935,2763
-5137,-8095,3265,8271,14263,2455
-5023,-8443,3141,7741,12921,2292
-1371,-8173,2741,7015,9863,2583
-2080,-8483,2955,7571,11791,2817
-2456,-8231,2465,7692,13445,2687
-2181,-8227,3930,8974,14275,2658
-1641,-8182,3815,8331,12916,3055
-1645,-7675,3518,8181,11064,2734
-1865,-7976,4292,9131,12483,2825
-1913,-8013,3846,8411,11306,3271
-2630,-8067,3490,8486,12207,2787
-2169,-7633,2927,7835,11602,1643
-2313,-7754,2884,7541,11767,1947
-1403,-8112,3757,8185,12670,2531
-1721,-8269,4349,9017,12983,2803
-1107,-8085,3328,8155,11765,2165
-1753,-8501,3065,7383,10526,2236
-1406,-7935,3537,8575,12098,2446
-2235,-7613,3829,8645,12409,3235
-2190,-8021,3263,7603,12479,2744
-2325,-8092,2889,7310,12795,2413
-2623,-8048,2625,7768,11675,2329
-2679,-8195,4604,9404,10703,2496
-1883,-8175,3003,7674,10998,2613
-851,-7891,2913,7598,11077,3040
-1899,-8012,4231,8433,11449,2441
-3359,-8519,3317,8191,14434,2740
-3188,-7983,2447,7418,15063,2826
-2543,-7641,2298,7231,13063,2433
-679,-7797,3631,8357,12441,2853
-1516,-8689,4233,8596,11018,2599
-1877,-8399,4178,8845,9879,2580
-1937,-8150,3363,8082,14505,2862
-1931,-7919,4027,9149,13977,2119
-2144,-8168,3919,8539,12990,3008
-1385,-8008,2720,7283,11145,2775
-2084,-7644,2786,6979,10669,3031
-1259,-7923,2830,6765,9695,2607
-1818,-7757,3851,8768,11367,2835
-2311,-8154,3791,8602,12587,3153
-2130,-8017,3711,8101,11879,2565
-2353,-8361,3452,7819,11990,2858
-2624,-8481,4679,9220,12727,2424
-2380,-8128,3111,7700,12891,2434
-1653,-8211,3514,8037,12480,2383
-1847,-8587,3549,7509,11402,2194
-1099,-8153,4282,8482,11321,2797
1036,-7812,3549,8309,11523,2749
63,-8341,3247,8189,11686,2445
-255,-7803,2051,8107,11047,3029
-2271,-8157,2491,7862,7210,2467
-3393,-8604,2010,6381,12148,2709
-4009,-8315,2309,6956,15799,3065
-3193,-8084,3863,8504,15593,3149
-2880,-7805,4559,8771,14285,2190
-1946,-7943,3714,8433,12395,2854
-1668,-7253,3578,7757,11725,2841
-797,-7742,3561,8167,8428,2738
-890,-8106,4076,8860,11090,2907
-2921,-8802,4144,8900,13412,2789
-4447,-8185,2359,7667,14947,2561
-3461,-7964,2408,6759,13446,2267
-2407,-7711,3091,7829,11922,2703
-999,-7624,2483,7706,9513,3173
-1692,-8608,2409,7021,8580,2830
-992,-9230,3673,7761,11167,2943
-903,-8263,2959,8164,12112,2307
-1463,-7684,2927,8173,11714,2535
-1891,-8063,4821,9465,14124,2647
-1449,-7691,3597,9618,14015,2248
-1721,-7922,4283,9214,14161,2651
-1401,-7802,2955,7581,12317,2827
-1754,-8270,3112,7796,9105,2689
-2290,-8753,3333,7203,10891,3184
-3861,-8111,3826,8141,12968,2319
-2009,-7624,3455,8167,12917,3095
-2688,-7596,3487,8734,15181,2819
-2198,-7999,2315,6910,12790,2215
-937,-8784,3927,7991,8909,2775
-1977,-8268,4823,9599,14313,2611
-2851,-8021,3839,8615,14838,2881
-2177,-7684,3341,8361,13787,3107
-2133,-7945,2761,7563,12024,2393
-2539,-7786,2549,7103,10977,2368
-2750,-7703,3476,7810,11449,2707
-747,-7564,3353,7107,10247,2899
