-73,-7401,3806,8190,5777,3537
-7032,-7657,2967,6660,12353,4359
-11777,-7419,3210,7851,11425,-201
1231,-8037,2518,8020,13701,3060
-515,-7816,4611,9587,17025,1864
-708,-8554,5859,11340,19315,2433
-3695,-8761,423,4685,13121,129
4802,-8323,4461,9339,9647,2911
9565,-8121,3992,7789,9123,5997
-13109,-7945,6199,11500,13906,2085
-10105,-8787,1415,3943,5839,2224
-5077,-8522,-74,1925,6191,4679
2197,-6360,3671,8700,16377,2879
-6905,-6879,6583,11457,18910,2341
-4367,-8643,829,5585,14895,2715
-1409,-8593,1899,8525,13676,957
-2809,-8713,5761,12422,18119,297
-3907,-8626,3950,8844,12517,796
412,-8083,5101,8411,6973,3670
2404,-8665,3253,6740,8570,3451
-8089,-7625,2451,9011,18020,3024
-9545,-8600,2812,8670,15499,3472
-7339,-8694,3375,9605,16455,2000
-7495,-8610,3287,8439,11723,2601
-1794,-9579,903,6247,10532,3517
-4843,-9435,2899,9331,18049,283
-1801,-9051,3076,9040,13159,3660
-3694,-8663,2008,8269,13027,4804
2611,-8693,-969,4760,14215,3611
-20788,-8867,2359,8398,18490,-1129
-4839,-8619,2101,6823,13071,2365
-4801,-8526,4233,8829,14519,2532
-1652,-7841,4731,9617,13548,2506
-1867,-8651,4471,9224,12980,2309
-233,-8489,1648,6335,9604,2305
-6924,-7601,3847,7941,11610,1975
-5215,-7733,4280,9177,12798,2376
1199,-7629,3465,8181,13062,2931
2034,-7673,3775,8378,13115,2189
-3197,-8167,3611,8394,13635,2042
-1865,-8666,3331,7353,11703,2919
-655,-8550,3227,7060,11094,2757
-702,-7775,4174,8431,12799,2674
598,-8373,3359,7735,10222,2752
-1296,-7995,2598,7386,10573,3101
-151,-8017,3779,7567,11261,3157
-2739,-7725,4563,8909,13864,2679
-1,-8158,2583,7649,11649,1951
-597,-8203,3721,8535,13533,2063
-3126,-8399,4781,9651,14242,2965
-1897,-8296,2581,7332,11023,4403
-2833,-8586,5040,9155,13100,3146
-2277,-7949,3113,6994,11374,1992
-713,-8060,4466,9000,13311,2833
541,-8057,1391,5825,9441,2692
-3449,-7848,4371,8850,13592,2486
-3276,-7725,3866,8043,11837,2079
-729,-8387,3703,7908,11623,1084
-95,-8180,2613,6889,10979,3885
-2537,-8054,3195,7503,11823,3877
-5102,-7961,3156,8315,11539,3110
-574,-7841,4455,9162,13273,2358
679,-8055,2914,7857,11948,1993
-1149,-8266,3215,7493,12061,3023
-2191,-8575,2893,7815,11723,2695
1000,-8140,3932,9191,13735,2313
1161,-7756,3755,8250,10257,2590
-2832,-8155,3499,6908,9349,2729
-289,-8148,4673,8125,12231,2889
-695,-8124,3983,8162,11315,2341
-1197,-7755,3493,8245,12754,3039
-3865,-8154,3681,7840,11685,2942
