-967,-8315,5040,12175,11594,2380
-22,-9456,5133,11052,11497,2532
-2496,-9919,2737,8571,11588,2286
-1875,-8595,4559,8158,12034,2203
1670,-7353,3280,6545,10643,2444
363,-7711,4327,7543,13500,2125
-3885,-7849,2868,7522,12811,2563
-2099,-8264,1854,6110,11077,2929
-5257,-8441,3335,6714,13817,3190
-2828,-8143,3050,6518,11029,2865
3217,-7824,5379,10248,11236,2215
-3977,-8225,4285,9755,13279,2807
-3419,-7977,2961,7737,13071,3050
-3706,-7758,3205,8821,15451,2471
-2623,-7501,2301,8102,12382,3987
-1342,-8225,3383,7072,11963,1087
2927,-8427,3401,6904,9728,1877
847,-7708,4267,9027,11789,1995
-693,-8273,4152,9253,11973,2653
-4940,-8251,4594,9151,13223,4461
-1661,-8137,4641,8922,13871,3009
1089,-8052,3241,6879,12885,852
-7259,-8389,2147,5587,13065,4026
-2105,-8151,3379,8060,10013,1970
2369,-8257,3679,6199,10211,2193
-3925,-8270,4988,6818,17301,2359
-3830,-8309,233,1756,8382,3763
3421,-7891,3403,7902,4139,2097
2487,-7739,7443,16872,14146,1335
-7273,-8151,4984,15778,18782,2561
-6621,-7458,3308,9079,16426,3978
-2090,-7933,4311,7613,9169,3905
3181,-8345,4677,8599,7079,1769
-7583,-8061,4089,9243,15013,2106
-3757,-8241,-1265,3245,12828,2671
6701,-8152,2654,8053,14005,1893
-7760,-8516,4702,9495,13537,6727
3898,-8257,2779,4592,10058,2693
-4876,-7997,3162,5585,13070,1671
-10429,-7968,3100,8797,16989,1887
-2284,-8211,2003,9399,9780,3367
-2841,-8331,3239,9823,10839,2375
-5619,-8903,3877,9547,11933,2949
3647,-8362,5470,10670,14747,1637
-3167,-8100,3330,8908,14077,2579
-4173,-8863,2872,8069,15197,3283
2001,-8319,2051,5913,9652,2759
-1105,-7400,5073,9288,13087,2295
-880,-8251,3794,7552,12774,2399
1418,-7600,2278,5649,6868,2644
-4745,-8265,4473,8430,11415,2223
-4347,-8035,4795,9399,13966,3015
-3005,-7828,4908,9581,13655,2267
-1585,-7690,2366,6495,10484,3269
-2163,-8341,4163,8911,13759,2239
19,-8421,4731,9609,13773,2739
-2444,-8501,2281,7077,12889,2717
-2723,-8064,4029,9150,13573,2965
-2183,-7658,4287,9121,12257,3044
-3613,-7925,3522,8686,12275,2959
-2631,-8539,3029,8115,13252,2505
-5581,-9274,647,6742,11533,4755
-4450,-8105,301,6301,12223,3363
-1456,-7401,5311,7959,14103,2431
-425,-7584,6399,10326,11962,1789
-1361,-8182,7443,11247,13167,1613
-1843,-8869,5499,10500,12798,2647
-1257,-8453,4335,8606,11456,2837
-3226,-8489,2664,7467,12407,3633
-4346,-8104,2536,7345,12181,1652
-1193,-7805,2903,7260,11265,1560
-3819,-8267,2347,7284,11983,1398
860,-7846,2621,7315,11408,2536
99,-7417,3432,7575,11699,1746
-4165,-8481,2838,8247,12881,2373
-1747,-8579,3171,7909,11918,2904
-21,-7626,4780,9066,12267,1959
-2456,-7949,2543,7309,11280,3507
