-11035,-7869,2796,7095,17463,5049
-3404,-8342,816,4439,10757,2812
-2249,-8238,2193,6801,11831,3227
-3091,-8288,5257,10124,11068,6410
-3569,-8443,3055,7945,9089,5041
-2409,-8175,1757,6179,5769,-479
1323,-9069,5423,11533,15116,-4445
-5537,-7728,-2422,3719,8452,-2510
-7903,-7518,1047,8173,15090,311
210,-8075,3555,10121,16148,2920
-538,-7268,1905,7167,12321,6581
-2717,-7513,1132,5199,9261,4493
-3868,-7839,2453,7303,11401,9592
-1001,-7935,3991,8583,14580,7933
-1081,-7832,2313,7010,12210,4965
-2314,-8133,4213,8797,13148,-3673
-3639,-7458,4384,9241,14862,-4665
-3458,-7918,3649,8389,14104,670
-923,-7887,117,3551,9705,8236
-988,-7660,2652,5755,11661,6794
-3806,-8602,5212,9607,13564,4560
-1948,-8927,2570,9420,9735,2629
-334,-8194,-798,4697,2151,3701
-4907,-9683,3176,7130,3105,1651
-5963,-7565,4821,4856,-7806,2471
-4271,-6661,6683,4923,-6450,3953
-2918,-5801,8311,3785,12820,1154
4764,-5769,8116,4754,32537,-2161
13229,-5857,11191,14093,32767,-3706
5742,-8281,4924,15134,28260,1855
-6759,-10639,-4973,10155,12049,7801
-3073,-6113,-3736,8714,1899,6415
-2068,-5571,-574,754,2393,5783
2903,-7969,5243,5057,8715,3858
4682,-9042,8038,11964,13726,1388
-12214,-9231,2731,9533,97,1526
-11923,-3691,-1065,-1637,-9035,2577
-5459,-7107,5377,-330,14771,1516
-4158,-11514,-985,8299,31698,2887
-3947,-11794,1138,23012,29879,5724
-927,-6315,11983,26555,29207,7559
4993,-6179,9182,21615,26131,5083
3607,-5113,8754,15191,12287,-1961
9095,-3073,5821,3875,2979,-5127
8658,-8313,5855,8640,16423,-3789
1295,-11279,1897,5021,12593,5018
-951,-10799,-737,5007,9589,8345
-7078,-8444,3467,8787,14803,5953
