-1591,-8761,2412,5079,7182,-642
-6048,-8403,1372,5639,8049,9560
-6204,-9140,2334,8177,11899,7243
573,-8034,2121,7244,12323,455
-309,-7622,4529,9153,13869,142
1651,-7418,4976,8233,13309,869
-985,-7455,4087,8479,14967,4735
-2432,-7617,5029,8318,13240,477
-2086,-8230,440,6423,9409,819
-1634,-9893,6333,10647,6566,4856
-2701,-9753,5010,10777,10935,7687
-4383,-8861,622,7743,12946,3553
-162,-7691,4418,8429,14312,2132
125,-5541,4545,8142,15908,1831
-4175,-8115,4383,7544,14367,2335
-7942,-11577,1721,8025,9285,2373
-4329,-6727,-1553,6666,5043,2288
3479,-7113,-3352,10873,9828,1633
1071,-10004,8704,12927,7896,2003
-732,-9305,10522,7308,6981,5438
2689,-9067,8627,4706,15102,5672
-1695,-7313,11390,4775,15204,505
3625,-1695,463,5036,12539,-4173
-3424,-3753,-4221,3415,14671,-3142
1003,-7361,-554,8160,24619,3789
2668,-6696,1408,11150,24548,6777
-3086,-7799,4032,13555,19658,5908
7977,-11072,11713,12293,11486,1922
-886,-11291,3010,6811,8993,759
-11225,-13066,7117,4259,10081,3852
-10113,-5483,8963,6572,7915,4593
-6027,-5318,7918,11847,2137,6657
-6635,-11340,3755,12744,1351,2487
-1201,-7486,3921,6530,8546,2775
494,-6508,7437,8911,19777,5855
-2121,-6717,-534,7165,22510,6949
5419,-4265,3624,5027,16275,678
5311,-4943,6983,8421,16211,-9121
4441,-6817,1987,4308,11393,-10047
7188,-7920,1817,2637,7769,2743
-2199,-8803,-1843,3855,5172,9197
-5303,-9862,-745,8845,10976,7561
-5293,-14713,2097,11372,14967,7299
-6346,-15029,7141,17299,17819,3955
-4044,-6995,8416,15836,16158,3699
1895,-1482,7404,12053,11169,661
1783,-4843,3893,8729,9207,79
-6565,-6939,1895,12090,12781,4104
