-2331,-8449,5534,12389,14623,2811
-3649,-7339,3302,10308,15941,2217
2300,-7322,10756,15413,20860,2980
1425,-7687,5273,9023,12807,2868
3417,-7903,2543,6955,10667,2342
-1544,-7951,2791,7115,11735,3267
-4869,-8314,5237,9871,11320,2797
-295,-7321,2811,7809,7999,1865
-1605,-7402,2025,6201,10391,1716
-1685,-8776,2841,7667,12003,1989
-146,-7681,5431,9438,15402,2969
-2179,-6991,2143,5664,11500,4106
-4705,-7697,4102,7884,13415,2951
1545,-7163,2349,5434,9879,2025
-248,-7769,-95,-202,6977,2905
-3864,-8752,1383,2721,8125,2965
887,-8561,6151,9218,9849,2547
545,-8453,4107,9297,9271,1647
-1985,-8387,3426,12272,14909,2669
-3456,-7627,6992,17261,20510,2866
-1566,-7361,5014,13995,19266,2883
753,-7759,5214,10945,13459,2629
-1038,-7889,2167,6110,9783,2417
-2797,-8185,5703,8095,13860,2947
-1284,-8209,4415,7914,13164,1695
-2644,-7375,2397,7287,12144,2932
-2513,-7113,3819,9628,13950,3095
-4037,-6525,5183,9770,13391,2757
-2783,-8911,667,-98,8079,3166
-2297,-8075,-2516,-4268,3849,2676
-2881,-8231,-537,-1070,3738,2501
1871,-9163,4679,8980,8151,2346
1409,-7514,6301,17664,17323,2613
-975,-7217,5611,18701,20600,2455
-1099,-8254,6979,16971,19008,1991
391,-8581,9273,14213,13467,2412
-1401,-7041,5321,9352,9534,2798
-2183,-7651,3671,5618,12162,2945
-403,-8101,2050,5297,12538,2903
-1199,-7631,4019,8382,10679,2856
-3467,-7837,3343,7875,6262,2537
-3125,-7839,-408,2177,9133,3019
-4976,-8537,-1673,1953,13235,3245
2263,-6776,7947,12407,21777,2411
1073,-7603,7997,14298,21187,1590
-1602,-8274,5913,13397,16472,1519
-417,-7741,4412,6283,10802,1977
-5217,-6437,1881,2436,7157,4058
-7169,-4108,-2213,4221,6245,5071
-5013,-6867,-277,3291,8136,4001
-6223,-11837,1819,5233,13719,3113
-3219,-13191,4937,7495,15295,1745
-1995,-9822,7163,14530,16816,1161
795,-7493,6221,17778,17221,1060
-2524,-8087,5847,16489,15945,2457
-1381,-6714,4579,13277,15933,5012
