-592,-7622,3062,8549,9541,1938
137,-7511,3738,10605,11875,2635
-1199,-7534,4820,11252,14749,2937
-1999,-7299,5600,9550,14787,2448
-785,-8187,2902,6385,11303,2285
-3083,-8184,3998,7840,12820,2663
-2654,-8732,3297,7761,11895,3163
-423,-8175,1333,5779,9952,2677
-761,-8042,-2628,3167,11110,3601
-5039,-8408,-3503,2627,11733,2069
-2497,-7659,7224,7463,15523,2069
3859,-8511,7432,6136,9893,1675
-2977,-9173,5658,6661,7189,2143
-2279,-8617,5743,11785,10281,1637
-3697,-8058,5335,14888,12776,2679
-1618,-8355,5985,15674,14317,3208
-1330,-7563,4403,11275,12266,3231
1912,-7944,1850,7354,11395,1557
-9331,-8303,3154,8699,15695,4433
-3579,-8725,1553,5035,11119,3041
-75,-8345,3709,7261,12140,1820
-487,-8513,4474,8773,13283,2833
-1903,-8127,3941,8609,11811,1991
-7469,-7303,3569,9299,14660,3774
1583,-7715,3328,6969,10219,1623
-3244,-7653,3686,8398,13654,1887
-3322,-7989,2262,7013,11415,4346
-1329,-8809,4036,9006,13191,2095
-2547,-8705,3767,7127,10826,2563
-2529,-7965,1810,5354,12277,2679
-4481,-8198,1949,7011,12375,3917
-1083,-7508,2927,8327,11771,924
-9275,-8049,2224,7162,14018,3621
-761,-8432,3451,7486,12359,2136
-1377,-7838,3511,8020,13133,2405
34,-8812,4148,9186,13095,1980
-233,-8892,3209,9597,13053,2905
-323,-8417,4045,9523,13155,3623
-740,-8075,5430,9423,12256,2048
-3415,-7895,5908,10028,13403,2809
-2645,-7534,3841,8296,11068,2507
-4832,-7949,297,6066,10794,3415
-4039,-9305,1095,6024,10148,2033
-5300,-8072,5308,9971,12344,2718
-3695,-7965,3399,8231,13696,2803
-1007,-8787,1585,7560,12394,2665
711,-8639,5810,9621,10954,2053
2393,-7772,6764,10051,12063,2608
3597,-7489,5011,9808,11036,2219
-2765,-7973,2535,9111,13733,2447
-7205,-8225,1357,9058,16151,3221
-3694,-7623,4261,7610,13504,2679
-2007,-7208,-3211,3300,14437,2315
1655,-6652,2737,6575,13239,3540
